household_id,region_id,size,total_income
996,10,3,9847.509361524506
997,8,3,6820.857328737885
998,5,1,67640.28238666072
999,7,3,10315.543583184202
1000,5,4,39194.794738416844
1001,3,3,19141.107231340076
1002,4,3,26788.35309403659
1003,10,3,73036.38913777556
1004,4,3,150188.40502105132
1005,4,3,63704.627371494746
1006,6,2,48746.83740059382
1007,6,3,23044.48712581398
1008,1,2,13897.084765940133
1009,3,2,83854.75536061182
1010,6,3,73078.46875303604
1011,2,1,59684.20557343193
1012,7,2,13406.493353770033
1013,7,1,66265.94077535556
1014,9,2,175204.527849566
1015,1,3,12508.039885211087
1016,6,2,8309.73533614722
1017,6,4,16055.640221150486
1018,10,1,78986.19697767623
1019,5,4,31770.1963500253
1020,7,3,18404.65369546563
1021,10,2,18772.87766245973
1022,8,3,12572.226742361425
1023,6,4,50846.1674450131
1024,8,2,32571.06094553608
1025,7,2,8438.301059512896
1026,6,2,18680.4672272523
1027,3,4,11779.401999317608
1028,7,3,15853.519144042655
1029,8,4,9852.462454864411
1030,9,2,62913.589782710886
1031,10,2,151520.18199398834
1032,4,2,172743.06636284656
1033,7,2,56812.64573740477
1034,10,3,114496.66941615059
1035,2,2,28199.292343194258
1036,6,3,81286.99638473397
1037,10,3,47365.96170274226
1038,7,3,75166.15437504282
1039,1,3,39253.56484979334
1040,9,2,28796.80212872276
1041,10,3,12049.578164597362
1042,7,1,31278.778485994844
1043,10,2,8181.047140811581
1044,6,2,10207.221261140878
1045,10,1,8432.906661393117
1046,8,1,23298.106344565338
1047,8,2,4537.264689678862
1048,2,3,62749.63914300711
1049,6,1,111579.0484930098
1050,2,2,30642.02322806471
1051,3,2,10456.308205034678
1052,7,4,136373.1810249217
1053,10,3,651577.4608131956
1054,10,2,58579.969616331655
1055,8,2,183313.52355095238
1056,2,4,26040.687332124402
1057,2,2,50846.72111937221
1058,3,1,6252.724982629748
1059,4,2,34577.2841183058
1060,5,3,16860.310672651
1061,7,1,17825.48223227274
1062,7,4,7498.496681174561
1063,4,3,71125.72278647694
1064,6,3,6037.216744057535
1065,6,2,4693.0062674000765
1066,9,4,11933.484166366756
1067,3,3,17993.00692194721
1068,8,1,15276.675086985948
1069,6,3,12137.53998259217
1070,2,5,15992.594727954436
1071,8,1,131062.1548017905
1072,4,1,63881.80787354898
1073,3,2,13657.515974193764
1074,6,1,33530.88924613706
1075,5,2,52028.432872136706
1076,10,2,12578.866036652236
1077,5,3,27002.783118554107
1078,6,3,38073.89863522529
1079,7,4,19054.522951321178
1080,8,1,14795.945348032828
1081,7,3,135197.63000070804
1082,7,4,63835.90202089324
1083,1,2,66500.77206526944
1084,4,2,15898.963794624042
1085,8,4,13359.95377758897
1086,7,3,38901.248574539684
1087,10,2,45139.341817743225
1088,2,1,35235.03521650418
1089,6,2,38426.820205748416
1090,2,1,20989.43928272692
1091,5,2,107507.25881296881
1092,2,2,28446.131059983418
1093,4,1,22627.89157374915
1094,9,3,8722.015522935035
1095,9,3,9935.477681202321
1096,3,1,35602.31208737004
1097,7,2,13398.775512317483
1098,2,1,7593.532683133035
1099,9,1,5403.258555464353
1100,8,2,21090.925716414527
1101,5,3,8801.973492402203
1102,4,2,27457.14547655069
1103,2,2,4561.394847217683
1104,8,1,53603.78913645092
1105,10,2,153299.47896759736
1106,7,2,98792.47764022171
1107,3,2,20164.465116101717
1108,10,3,8648.506294322948
1109,5,4,15331.539247946608
1110,7,4,176114.63065181382
1111,8,1,36638.921406482215
1112,2,1,4096.003312619729
1113,2,2,56517.700887334744
1114,4,1,29575.51584060905
1115,3,2,22854.607796384375
1116,5,4,54850.200129749115
1117,4,3,35136.104896610326
1118,9,1,61068.714689797074
1119,10,3,19423.01798386937
1120,9,2,17009.135036279677
1121,9,1,18392.80036216592
1122,9,2,23235.67869961429
1123,9,2,2719.20150559968
1124,1,1,16252.601643759126
1125,2,2,16440.578415467025
1126,9,1,3738.41454821579
1127,6,1,23997.53291087555
1128,5,3,6583.419255080082
1129,1,1,27515.176104499362
1130,3,2,138828.89367015567
1131,5,2,7693.512148609397
1132,6,2,24670.6049768775
1133,3,2,17877.154148367776
1134,7,3,6978.165900837014
1135,3,1,19699.583682906323
1136,5,2,6059.290179787878
1137,2,5,27867.164939171354
1138,9,2,70997.74195876505
1139,4,2,4773.038192429418
1140,10,3,56697.93273341228
1141,7,1,9023.128016379598
1142,3,3,71575.83875664248
1143,6,3,50479.412952419996
1144,4,2,5200.87212527656
1145,7,2,4215.545511028206
1146,8,3,40028.516499594705
1147,7,2,18995.588096372223
1148,10,2,122651.86447040261
1149,4,2,23370.82702193409
1150,2,3,25210.1126284926
1151,4,1,27872.31476224999
1152,8,2,1986.808517315435
1153,5,5,6117.640591013096
1154,10,2,37007.840550677705
1155,10,1,12421.981874937848
1156,1,3,52244.92783599635
1157,8,2,14929.91895848272
1158,9,2,36068.71661690973
1159,5,3,10551.738024151211
1160,3,4,26978.01801521945
1161,6,3,25697.9157008507
1162,5,2,25925.563880200476
1163,7,2,55734.92188668877
1164,3,3,56192.14896626927
1165,3,2,42665.50581769222
1166,1,1,19260.837363785635
1167,10,1,48443.53576832562
1168,5,3,57328.58325171097
1169,9,3,10399.10042225383
1170,2,3,34825.91488898565
1171,7,5,76244.42199358768
1172,5,4,5073.229471491201
1173,3,2,5206.318815726735
1174,6,4,6752.006052844892
1175,4,2,38362.17514334947
1176,2,2,5650.7282299878525
1177,2,2,34356.67450413664
1178,3,2,7976.832780634628
1179,7,3,4537.370228619045
1180,4,3,7576.650825516882
1181,6,2,18927.512196737865
1182,3,2,23647.888209720277
1183,5,3,22466.667828300117
1184,10,3,17765.194178936545
1185,3,3,7478.452404784129
1186,9,2,39609.75853932276
1187,7,5,11705.630497211394
1188,9,3,32319.02256889053
1189,8,2,87780.73801559334
1190,6,3,31395.566462027204
1191,10,3,81677.21705601552
1192,10,1,12441.03895709386
1193,2,2,11858.009308520255
1194,4,1,48582.338381708374
1195,7,2,22268.16672596267
1196,4,1,12295.13143128308
1197,10,1,19628.652510420412
1198,3,5,30696.25077752851
1199,8,2,4652.341016759155
1200,6,4,68880.46470160801
1201,3,2,199192.284870208
1202,10,3,1445.990595506348
1203,9,2,90944.59870838618
1204,1,2,28416.39691478916
1205,9,2,43547.842791352385
1206,6,2,45118.34766745712
1207,3,5,52905.24644587039
1208,7,2,63316.98828080677
1209,10,3,36747.511564840424
1210,8,2,21862.798121681808
1211,9,2,10437.880458818396
1212,4,2,21721.59436014645
1213,4,2,34032.84588715549
1214,8,5,36559.72184551815
1215,5,5,5758.614546079839
1216,7,1,8553.047165284972
1217,1,1,10982.53230359646
1218,8,5,217654.93625532003
1219,4,1,26680.40536080763
1220,3,2,75659.95684601837
1221,3,2,28739.404276673053
1222,3,3,59548.59280412333
1223,8,2,181103.79655508135
1224,1,3,47964.94824175075
1225,8,3,12074.060696220728
1226,8,2,9237.164306705647
1227,2,2,32107.343386805765
1228,3,1,46342.32319127411
1229,1,2,8611.003221497029
1230,2,3,30745.997647384826
1231,9,3,20326.785939705693
1232,9,2,5950.095684570961
1233,5,5,20346.29019774053
1234,2,1,44273.90090689439
1235,2,2,26279.432496460646
1236,10,1,30708.379562142753
1237,7,2,32441.40246325033
1238,5,2,7753.686321735272
1239,6,2,14392.543084868968
1240,2,2,43607.16989470208
1241,5,1,19347.37457544902
1242,5,1,11784.770648805077
1243,3,1,26229.865058755073
1244,6,3,48269.00969881723
1245,7,1,52828.87151755167
1246,1,1,43149.80963229172
1247,10,1,18389.056116317162
1248,6,2,9165.722183194564
1249,1,2,5983.33418761593
1250,9,4,82484.58267361709
1251,8,1,25692.223359200405
1252,6,3,45329.99639467195
1253,5,5,6142.377992570556
1254,6,3,31239.024704739037
1255,7,2,22941.57319640403
1256,2,3,23695.77878784379
1257,7,2,55880.330503737394
1258,1,2,21458.420702707896
1259,2,2,11211.86983917196
1260,6,3,74486.3266081858
1261,4,2,19007.940318375993
1262,8,4,45485.92547625637
1263,7,2,207658.6926767036
1264,5,3,7703.824719818081
1265,5,1,61106.27940171806
1266,8,2,34023.746652267684
1267,3,2,155971.84997707765
1268,3,2,9030.38321380671
1269,9,3,73757.50360843395
1270,1,2,56128.30290850399
1271,5,2,57075.58013193625
1272,3,2,12930.29157983838
1273,9,2,70659.46612228466
1274,2,3,251406.24762245963
1275,8,2,27143.41925132108
1276,10,2,26039.54335857971
1277,8,3,165254.72390887275
1278,9,2,25249.649145532592
1279,8,1,54741.19363260857
1280,5,2,139459.99014032425
1281,4,2,13254.630861594378
1282,5,2,14584.178729624424
1283,6,1,14958.222142554849
1284,10,2,18123.896687546523
1285,7,3,37373.78270060533
1286,6,4,12845.570115143171
1287,2,2,56046.3804060868
1288,9,2,7011.369200112121
1289,2,3,68784.7420467428
1290,10,2,13190.798323113822
1291,3,3,46708.55997084163
1292,7,3,2827.561426044087
1293,9,4,6114.712468200898
1294,9,2,6095.389144789532
1295,7,2,3940.1788763371096
1296,2,3,152620.11946122424
1297,4,1,40025.90983189777
1298,3,2,54049.49453917266
1299,5,3,25717.678953369785
1300,9,3,26919.031460936065
1301,3,2,3578.95803172018
1302,10,2,5572.428800912567
1303,3,5,11652.039110249661
1304,4,3,25029.5315472151
1305,4,2,15713.98337283155
1306,3,1,26167.368986788922
1307,6,2,7088.784106344871
1308,7,3,18265.286238369034
1309,9,1,15256.449399275998
1310,9,2,39950.70858522228
1311,7,2,14939.478468248828
1312,2,2,49061.66816051926
1313,3,2,41458.00331713123
1314,2,1,33933.54466402248
1315,5,3,14615.123165021054
1316,2,2,7590.86173815266
1317,4,4,3488.5437088076237
1318,7,1,13758.003319415175
1319,5,2,4063.9331947040705
1320,10,1,22910.07788350636
1321,9,2,15868.645704207518
1322,7,3,19592.121669140757
1323,10,1,63801.06490235158
1324,2,2,13645.406496038991
1325,8,3,24494.531349980865
1326,6,1,42165.56399206238
1327,7,1,47907.12821975449
1328,10,2,9690.622166432668
1329,2,3,2978.6607014891442
1330,8,5,89291.50599954155
1331,6,3,6238.041939093345
1332,6,2,87830.17978772658
1333,9,3,17914.18140185948
1334,6,2,59769.47135617112
1335,5,2,34803.940429138034
1336,10,2,56874.28963209337
1337,3,2,35879.20182768791
1338,8,3,3761.7692458986694
1339,8,3,216501.92128378517
1340,5,5,23751.713225505115
1341,2,3,5144.7127048379
1342,6,3,85063.51891608509
1343,5,2,40870.49556832741
1344,6,4,77356.01627319859
1345,3,3,32470.561299197194
1346,6,3,73896.4840403837
1347,8,3,39526.53227147194
1348,9,3,13641.883124575785
1349,10,3,42184.68150809097
1350,2,3,67235.79360701537
1351,3,2,8801.862639602617
1352,1,2,5351.9889358444025
1353,10,2,19418.86525553016
1354,4,2,40708.23578354293
1355,8,4,3284.6635800717036
1356,6,2,106392.6241826168
1357,7,1,22824.939014366708
1358,9,2,102732.24858110493
1359,2,2,45014.261129194216
1360,4,2,74624.15839510832
1361,6,1,19920.085525196217
1362,5,3,21297.633971582367
1363,6,1,39362.572224432086
1364,5,2,19937.750459756877
1365,10,3,15855.548997153594
1366,8,3,10425.416212195634
1367,4,2,11593.948675953106
1368,4,2,49160.71518443252
1369,7,4,8954.70392763231
1370,4,5,83986.63816704441
1371,6,3,24998.228547625786
1372,8,1,4017.5498939184567
1373,6,1,15169.372669874398
1374,4,2,20676.771598076808
1375,3,1,19043.93516072831
1376,5,2,12123.349822761014
1377,2,1,22781.54466341675
1378,8,1,13680.540475506217
1379,8,1,2077.6531286172462
1380,7,1,16136.578064863228
1381,6,2,7908.269833830519
1382,7,2,5491.027080250479
1383,10,2,41382.25264983949
1384,10,1,81076.37687697545
1385,3,3,46144.3521440937
1386,4,2,17272.73119622902
1387,8,1,11894.706492603998
1388,7,2,53751.91484440437
1389,7,5,9536.605563417688
1390,2,4,8330.056594471936
1391,2,3,10456.874436040858
1392,3,2,60173.04953901545
1393,8,4,9779.890257125997
1394,6,4,3635.1557184823305
1395,4,2,6666.192686383011
1396,8,3,6748.472454060774
1397,8,3,8489.23625964164
1398,6,1,36747.52858130129
1399,9,5,11239.149357427135
1400,4,1,10165.380425098141
1401,5,4,50107.828149178196
1402,5,2,2723.4424270432633
1403,9,2,151112.93230746716
1404,8,1,98659.13998264073
1405,5,3,71630.87325019418
1406,10,4,164702.3005355509
1407,1,3,12252.16218021209
1408,5,2,57609.16174177084
1409,10,1,9680.023988286956
1410,10,2,57226.88692895895
1411,4,3,11932.686321024137
1412,2,4,33063.755253701915
1413,2,3,46018.15249640807
1414,7,1,2366.0853762150477
1415,4,2,4504.954603619839
1416,6,4,93051.41838513874
1417,5,5,24031.686820230472
1418,2,2,8383.939415656669
1419,6,3,24604.767832764515
1420,6,4,26463.834958138814
1421,6,1,33676.643189784896
1422,4,3,12447.76668802951
1423,8,3,11292.64874347682
1424,1,5,43034.30409904127
1425,8,3,27471.90437724055
1426,10,2,50724.14703512163
1427,1,2,40469.14457721455
1428,6,3,166925.5747691156
1429,7,1,10589.593455273902
1430,1,1,26581.935822085634
1431,4,1,24501.288905785837
1432,6,3,27029.0448210558
1433,10,2,15902.283960409539
1434,3,4,20834.79075912453
1435,8,2,26005.78283306705
1436,5,2,10981.15702156619
1437,7,1,8273.878998721046
1438,8,3,5480.722115647797
1439,2,3,23211.39604930355
1440,2,3,5534.800868371264
1441,9,3,5354.8908070847865
1442,1,2,2411.459479230803
1443,9,1,19336.802824997514
1444,8,2,11545.638179725485
1445,7,2,8725.688305478394
1446,10,2,6760.004547490077
1447,4,4,4785.910045285507
1448,2,2,9833.059974908378
1449,5,4,89379.30440155097
1450,2,2,28487.041934233326
1451,8,1,20610.761626459178
1452,10,3,3879.962701516525
1453,9,1,50529.65629266129
1454,7,2,20039.75153313649
1455,1,3,75882.87068074176
1456,3,1,20836.07153839785
1457,10,2,97323.78288022634
1458,2,4,15570.216151455
1459,6,2,63705.58741554422
1460,2,2,10931.310528190215
1461,6,2,32354.3788719359
1462,9,1,15309.206838640763
1463,5,4,59241.863455615625
1464,7,1,75703.10198771379
1465,4,2,7595.842352199465
1466,5,5,11652.282668295575
1467,6,2,10619.399033897873
1468,2,2,27998.024793305445
1469,2,1,5802.137687496642
1470,10,2,16452.42589089827
1471,8,2,51514.48041585807
1472,5,2,67632.83778343005
1473,2,1,140016.22257746392
1474,10,2,96664.86983061895
1475,9,2,121099.29171091037
1476,4,1,20154.0903941315
1477,3,2,10291.26899359281
1478,5,2,15263.462924682613
1479,1,3,10869.871656408863
1480,3,3,4472.378983787851
1481,7,2,39654.64040827452
1482,5,3,32080.08169847854
1483,10,2,81403.43035369931
1484,6,1,62899.47560167445
1485,1,1,23519.296446686978
1486,8,3,75015.27462624834
1487,7,1,51212.05273659236
1488,8,2,3117.4991532060744
1489,5,2,16439.4889797425
1490,1,2,98637.35717598381
1491,8,4,34481.669184513994
1492,5,3,9612.963456376903
1493,5,2,67628.51163260288
1494,3,4,71499.19385165408
1495,6,1,19905.953483757763
1496,3,3,36230.71475109829
1497,5,3,19637.754579011656
1498,4,2,75839.53794070985
1499,5,2,11471.31534380844
1500,8,2,19483.817882030413
1501,2,3,8508.278551659043
1502,7,3,4513.324022972862
1503,5,3,69673.0428700625
1504,1,1,28390.650445944328
1505,4,3,87410.49302654025
1506,1,1,153483.68661438304
1507,2,1,8732.613242328274
1508,4,2,48978.164873071764
1509,1,1,31209.115254542743
1510,9,3,7703.88663762462
1511,1,1,11155.946064595119
1512,2,4,29643.389651216716
1513,8,2,9245.948800450036
1514,2,3,14368.346468854905
1515,4,2,16259.464014899018
1516,3,3,20188.526560268285
1517,7,5,18083.305930650313
1518,5,1,7104.161426646084
1519,5,2,79667.11168987726
1520,6,5,50754.773064606656
1521,5,3,19935.99864109164
1522,4,2,48325.307097838566
1523,8,3,68433.18645500753
1524,9,2,12213.8223850592
1525,2,1,42129.17131984023
1526,6,1,10655.28242073161
1527,6,2,33810.14898395359
1528,7,3,9106.596980472521
1529,1,1,31963.959111539145
1530,2,3,18937.46318114333
1531,5,3,8801.313882085049
1532,8,3,123972.29105083492
1533,8,1,10962.98267581729
1534,1,5,36502.62436305048
1535,6,3,26890.51899799869
1536,4,3,24660.06232463234
1537,10,2,62912.43218297166
1538,10,2,370555.2243879627
1539,6,3,29588.13063292708
1540,2,2,13330.38860111081
1541,10,2,4115.4726924934985
1542,10,2,6019.8584239510965
1543,3,5,9418.597828477119
1544,2,4,14976.533843990794
1545,9,2,105795.95962573648
1546,3,3,43672.026869047906
1547,5,3,72660.32975865841
1548,2,5,27231.719975837852
1549,5,3,10802.333576337685
1550,3,2,43021.96111326915
1551,4,1,89995.48870889639
1552,9,3,27052.49094299011
1553,6,1,24947.389032415704
1554,4,2,75111.51885636435
1555,7,1,11873.504452646557
1556,8,2,76350.28006929481
1557,10,5,3603.5334202166828
1558,5,2,8699.363114239966
1559,9,2,356462.8818011668
1560,7,2,33596.72907946299
1561,6,1,4569.942298420573
1562,7,5,13225.79596122466
1563,1,4,72098.44916970034
1564,6,1,31325.080278044075
1565,1,3,41016.79782787006
1566,5,2,65127.809807688805
1567,7,3,83549.3379256623
1568,4,2,9416.454125548915
1569,4,4,20851.095054871137
1570,7,3,7408.989748096976
1571,1,4,9690.589477585343
1572,8,3,177549.51674716818
1573,2,2,57110.23861217838
1574,7,4,11889.616564192398
1575,8,1,9094.834991282469
1576,2,2,9962.079242615882
1577,10,5,10562.473297103803
1578,3,1,28723.829234688998
1579,2,3,84648.42249709893
1580,6,3,9171.56787332144
1581,2,4,5812.557392214783
1582,6,2,11455.989970392782
1583,7,1,43879.00966681541
1584,3,3,28695.897332361226
1585,9,2,32131.6468417273
1586,4,2,42317.00560282176
1587,2,1,7753.5493366788005
1588,4,3,3985.541788016336
1589,5,3,16987.29028100829
1590,7,3,17993.452507909955
1591,8,1,9635.277009447142
1592,1,3,4362.741536741634
1593,8,2,62041.43947727497
1594,10,4,11549.57776157144
1595,9,1,49596.88581101401
1596,3,5,20572.367202614343
1597,5,2,23402.72005721731
1598,6,3,27322.9940153898
1599,2,1,2763.1691775604154
1600,4,1,23126.96910798922
1601,7,2,23665.869460318387
1602,7,2,31601.66023902281
1603,2,2,105307.30694126022
1604,4,2,16245.050741054933
1605,7,2,11189.90226493177
1606,1,4,54535.270754325735
1607,8,1,55284.097341646964
1608,1,2,14024.339279701499
1609,2,2,28368.393267526168
1610,8,3,4623.092582730597
1611,4,3,21798.16038401605
1612,8,3,5404.680347817827
1613,10,2,174731.41467870667
1614,3,3,132749.69346192677
1615,9,2,22489.687896824336
1616,1,3,69536.22414078157
1617,10,3,19688.72036163235
1618,6,2,46585.13836476171
1619,7,2,4720.2000044200495
1620,8,2,7426.782233348368
1621,3,1,8584.926980527132
1622,4,3,19548.241829781717
1623,3,2,32261.248299234085
1624,10,2,9459.450036040069
1625,2,4,9784.870490827065
1626,8,2,8042.828543450512
1627,6,4,12954.872791260937
1628,8,2,37380.69177934684
1629,5,3,106878.39841375922
1630,6,1,2959.8818686118125
1631,2,4,45382.69175013287
1632,2,1,71272.46078712412
1633,9,1,25867.623135508675
1634,7,1,60152.88188558419
1635,10,5,19450.076517644797
1636,6,2,13753.300045191483
1637,10,2,21091.076717477845
1638,5,2,7858.067810013999
1639,1,1,58123.07469520679
1640,7,2,23790.520453486737
1641,4,4,75799.27952230109
1642,6,1,43838.287350862505
1643,8,4,14796.376117219668
1644,2,2,34530.131169471206
1645,6,1,100477.85351885715
1646,7,4,49269.80894117706
1647,9,1,75246.11937466073
1648,10,1,122345.99744500885
1649,10,5,30901.684258843154
1650,2,3,49803.38549399064
1651,6,2,12327.379582946403
1652,3,3,23336.308796302576
1653,1,2,13972.298600420276
1654,2,3,52557.922826540926
1655,10,4,55981.926065129315
1656,1,2,27906.095994004543
1657,9,3,18734.531980823067
1658,3,1,35874.477628740206
1659,9,3,46157.56329900967
1660,4,2,48939.71512864051
1661,2,3,27259.345758089046
1662,7,4,35757.38066819592
1663,8,2,30384.970813953576
1664,1,2,57857.823914045075
1665,4,2,24133.099500936878
1666,10,1,19162.89119244284
1667,3,2,17090.21845398368
1668,2,2,27796.906174714994
1669,1,2,62832.01923313305
1670,3,5,19365.3683250301
1671,4,2,15077.458804289206
1672,5,2,12135.700438796503
1673,6,3,60161.85180746603
1674,10,5,111123.24800406593
1675,4,2,20312.575033195342
1676,6,2,20249.403915076506
1677,8,3,29947.412235477685
